commentCount,dislikeCount,likeCount,viewCount,commentators_uniq,comments_obscene_cnt,video_age,performer,title,music_style
3.0,3.0,42.0,3105.0,2.0,0.0,348,лазарев,Yesterday,popsa
173.0,44.0,2426.0,90875.0,117.0,1.0,921,лазарев,"You Are The Only One (Live) выступление Сергея Лазарева на открытии ""Новой волны-2016""",popsa
3.0,107.0,189.0,40035.0,2.0,0.0,348,лазарев,You put out the fire,popsa
260.0,35.0,1889.0,55402.0,137.0,0.0,235,лазарев,Белые ночи Санкт-Петербурга 2018.07.22 Сергей Лазарев - Сдавайся,popsa
6.0,4.0,102.0,5535.0,6.0,0.0,2474,лазарев,Биение сердца со зрителем,popsa
54.0,23.0,987.0,104942.0,32.0,1.0,1327,лазарев,Выступление Сергея Лазарева на Europa Plus Live 25.07.2015,popsa
134.0,49.0,1686.0,81990.0,88.0,3.0,438,лазарев,Главный новогодний концерт 2017.12.31 Грустные люди,popsa
77.0,29.0,1638.0,117376.0,65.0,0.0,1258,лазарев,Достояние Республики 26.09.2015. Сергей Лазарев - Вьюга,popsa
82.0,24.0,1264.0,63663.0,55.0,1.0,579,лазарев,Жара 2017. Сергей Лазарев - Лаки стрэнджер,popsa
1978.0,763.0,15333.0,2340444.0,889.0,29.0,579,лазарев,Жара-2017. Сергей Лазарев и Дима Билан - Прости меня,popsa
181.0,27.0,2002.0,72679.0,154.0,1.0,222,лазарев,Жара-2018. Сергей Лазарев - Сдавайся,popsa
13.0,5.0,181.0,49380.0,10.0,1.0,3519,лазарев,"Лазарев Сергей ""НАЙДИ МЕНЯ"" Sergey Lazarev",popsa
4.0,5.0,36.0,3489.0,4.0,0.0,3237,лазарев,Лазарев в Самаре LIVE,popsa
250.0,117.0,5278.0,283367.0,180.0,0.0,455,лазарев,Лазарев/Билан «Прости меня» - backstage клипа,popsa
952.0,395.0,15405.0,957030.0,548.0,5.0,81,лазарев,Молитва. Сергей Лазарев и Влад Топалов. Юбилейный вечер Юрия Николаева 2018.12.23,popsa
500.0,280.0,5198.0,665323.0,270.0,4.0,1227,лазарев,Наедине со всеми - Сергей Лазарев. 03.11.2015,popsa
94.0,85.0,1666.0,302071.0,70.0,4.0,1259,лазарев,Новая волна 2015.10.02. Сергей Лазарев - Это всё она,popsa
544.0,195.0,4650.0,351776.0,312.0,1.0,915,лазарев,Новая волна 2016. Сергей Лазарев - Идеальный мир (Live),popsa
79.0,26.0,1002.0,19708.0,70.0,1.0,304,лазарев,Новое шоу “N-Tour“.,popsa
4.0,3.0,114.0,13794.0,4.0,0.0,3398,лазарев,Новый балет Лазарева  -  LOL,popsa
219.0,49.0,2530.0,79142.0,140.0,0.0,635,лазарев,Однажды 2017.06.17. Сергей Лазарев,popsa
238.0,82.0,2889.0,102340.0,169.0,2.0,278,лазарев,Премия Муз ТВ Муз 2018.06.08 Сергей Лазарев - Так красиво,popsa
775.0,156.0,6722.0,474284.0,418.0,4.0,641,лазарев,Премия Муз-ТВ 2017.06.09 Сергей Лазарев и Дима Билан - Прости меня,popsa
67.0,20.0,639.0,15706.0,40.0,0.0,327,лазарев,"Премьера шоу ""N-тур"" в Москве. Pro-новости 20.04.2018",popsa
2096.0,741.0,5583.0,572595.0,,,30,лазарев,"Привет, Андрей! 09.02.2019. Сергей Лазарев представит Россию на """"Евровидении-2019""""",popsa
19.0,3.0,400.0,41281.0,19.0,0.0,2913,лазарев,ПрожекторПэрисХилтон. Сергей Лазарев (LIVE),popsa
138.0,35.0,2001.0,72516.0,100.0,0.0,166,лазарев,С.Лазарев и Д.Арбенина - Грустные люди | Концерт ко Дню работников атомной промышленности 2018.09.20,popsa
38.0,25.0,1021.0,66411.0,26.0,0.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ВДРЕБЕЗГИ LIVE“ ¦ ПРЕМЬЕРА ПЕСНИ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
47.0,15.0,637.0,26067.0,37.0,0.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ИДЕАЛЬНЫЙ МИР LIVE“ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
67.0,18.0,729.0,45885.0,46.0,2.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ЛАКИ СТРЭНДЖЕР LIVE“ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
118.0,29.0,1759.0,80501.0,91.0,1.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “НОВЫЙ ГОД LIVE“ ¦ ПРЕМЬЕРА ПЕСНИ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
82.0,14.0,1001.0,57457.0,59.0,1.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ПУСТЬ ВЕСЬ МИР ПОДОЖДЁТ LIVE“ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
116.0,50.0,1873.0,91659.0,83.0,2.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ТАК КРАСИВО LIVE“ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
69.0,23.0,1114.0,76483.0,52.0,0.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ТАКТИЛЬНО LIVE“ ¦ ПРЕМЬЕРА ПЕСНИ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
143.0,76.0,2439.0,157415.0,102.0,1.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ “ШЁПОТОМ LIVE“ ¦ ПРЕМЬЕРА ПЕСНИ ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
,598.0,13298.0,2215600.0,,,2701,лазарев,"СЕРГЕЙ ЛАЗАРЕВ NEW SONG ""Electric touch"" (OFFICIAL VIDEO 2011) SERGEY LAZAREV",popsa
,17.0,200.0,62020.0,,,3305,лазарев,"СЕРГЕЙ ЛАЗАРЕВ SERGEY LAZAREV ""ALARM"" NEW SINGLE",popsa
117.0,48.0,1516.0,316832.0,77.0,1.0,3432,лазарев,"СЕРГЕЙ ЛАЗАРЕВ "" ГДЕ-ТО, ГДЕ ТЫ"" SERGEY LAZAREV",popsa
50.0,30.0,947.0,135669.0,34.0,0.0,1714,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""7 wonders"" (LIVE) шоу ""ЛАЗАРЕВ"" в СК ""Олимпийский""",popsa
5.0,6.0,68.0,23805.0,3.0,0.0,3269,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""Electric Touch""",popsa
374.0,182.0,6006.0,570748.0,220.0,2.0,1256,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""In my lonely life"" EXCLUSIVE !!!!",popsa
57.0,19.0,798.0,58650.0,40.0,0.0,2017,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""J'ai Peur"" ( УНИВЕРСАЛЬНЫЙ АРТИСТ) Жанр: Мюзикл",popsa
4041.0,3893.0,34396.0,6063957.0,852.0,32.0,1827,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""TAKE IT OFF"" ( OFFICIAL VIDEO ) Sergey Lazarev",popsa
3.0,3.0,45.0,12632.0,1.0,0.0,4193,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""TV or RADIO"" АНОНС на MTV",popsa
59.0,18.0,980.0,159959.0,46.0,0.0,3510,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""АНАСТАСИЯ"" SERGEY LAZAREV",popsa
8.0,20.0,444.0,30276.0,7.0,0.0,1465,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""ВЕСНА"" (ТИЗЕР)",popsa
,398.0,10428.0,2107435.0,,,2318,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""НЕРЕАЛЬНАЯ ЛЮБОВЬ"" (ПРЕМЬЕРА!!) NEW!!!",popsa
,,,88789.0,,,2349,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""НЕРЕАЛЬНАЯ ЛЮБОВЬ"" NEW SONG 2012",popsa
,,,31573.0,,,2322,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""НЕРЕАЛЬНАЯ ЛЮБОВЬ"" ОФИЦИАЛЬНЫЙ ТИЗЕР",popsa
118.0,131.0,1786.0,342009.0,83.0,4.0,3140,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""ПЕСЕНКА СТУДЕНТА""",popsa
413.0,247.0,6745.0,1305271.0,300.0,4.0,2129,лазарев,"СЕРГЕЙ ЛАЗАРЕВ ""СЛЕЗЫ В МОЕМ СЕРДЦЕ"" (CHINKONG PRODUCTION MIX) Official video",popsa
333.0,71.0,2282.0,123094.0,166.0,4.0,508,лазарев,"СЕРГЕЙ ЛАЗАРЕВ , ШОУ ""ЛАЗАРЕВ"" в СК Олимпийский (2013 год)",popsa
14.0,8.0,212.0,4969.0,11.0,0.0,445,лазарев,СЕРГЕЙ ЛАЗАРЕВ ПРО НОВЫЙ ГОД 2018 ¦ ЖИВАЯ СРЕДА ¦ НОВОЕ РАДИО,popsa
660.0,220.0,10566.0,1025989.0,358.0,5.0,1555,лазарев,"Сергей Лазарев ""7 wonders"" (Official video)",popsa
138.0,89.0,1949.0,288515.0,88.0,2.0,1614,лазарев,"Сергей Лазарев ""7 цифр""",popsa
5.0,7.0,308.0,23944.0,4.0,0.0,1915,лазарев,"Сергей Лазарев ""ALARM"" (Making of the video)",popsa
3.0,5.0,114.0,18451.0,3.0,0.0,3195,лазарев,"Сергей Лазарев ""Alarm"" (LIVE) MUZ-TV AWARDS 2010 (SERGEY)",popsa
27.0,5.0,344.0,17781.0,23.0,0.0,2520,лазарев,"Сергей Лазарев ""Emotions"" LIVE from Moscow",popsa
28.0,22.0,756.0,92491.0,19.0,0.0,3603,лазарев,"Сергей Лазарев ""Eye of the storm"" (SERGEY LAZAREV)",popsa
25.0,3.0,262.0,48429.0,13.0,0.0,3143,лазарев,"Сергей Лазарев ""Feelin' High"" Sergey Lazarev",popsa
6.0,2.0,116.0,18326.0,6.0,0.0,3140,лазарев,"Сергей Лазарев ""Feelin' high"" Выпускной в Кремле 2010",popsa
43.0,12.0,707.0,65225.0,29.0,1.0,2011,лазарев,"Сергей Лазарев ""Keep your mouth shut"" ( ""Универсальный артист"") ФИНАЛ",popsa
29.0,16.0,443.0,38513.0,21.0,0.0,2082,лазарев,"Сергей Лазарев ""Like a prayer"" (шоу ""Универсальный артист"") ПОП-Музыка",popsa
19.0,7.0,360.0,26435.0,15.0,1.0,2771,лазарев,"Сергей Лазарев ""Lost without your love"" (LIVE) MUZ-TV Awards 2011",popsa
13.0,4.0,265.0,19203.0,10.0,0.0,2017,лазарев,"Сергей Лазарев ""Mack the Knife"" (УНИВЕРСАЛЬНЫЙ АРТИСТ). Жанр: Джаз,блюз",popsa
4.0,0.0,83.0,21071.0,4.0,0.0,4173,лазарев,"Сергей Лазарев ""Shiver"" Live from Оmsk",popsa
61.0,28.0,822.0,105083.0,50.0,0.0,3287,лазарев,"Сергей Лазарев ""Анастасия""",popsa
80.0,28.0,1205.0,104733.0,55.0,1.0,2017,лазарев,"Сергей Лазарев ""Анастасия"" (УНИВЕРСАЛЬНЫЙ АРТИСТ) Жанр: Советская песня",popsa
391.0,222.0,9252.0,1707952.0,253.0,2.0,2870,лазарев,"Сергей Лазарев ""Биение Сердца""",popsa
43.0,12.0,646.0,62033.0,33.0,0.0,2494,лазарев,"Сергей Лазарев ""Биение Сердца"" LIVE",popsa
9.0,6.0,261.0,12545.0,8.0,0.0,1338,лазарев,"Сергей Лазарев ""Биение сердца"" гастроли по Дальнему Востоку 2012 г. Часть 1",popsa
4.0,4.0,98.0,8158.0,4.0,0.0,2867,лазарев,"Сергей Лазарев ""Биение сердца"" - Парад Звезд",popsa
134.0,91.0,1108.0,102810.0,102.0,4.0,2082,лазарев,"Сергей Лазарев ""Владимирский централ"" ( шоу ""Универсальный артист"" ) ШАНСОН",popsa
48.0,21.0,1126.0,148031.0,31.0,1.0,3746,лазарев,"Сергей Лазарев ""Вспоминай"" (SERGEY LAZAREV) official video",popsa
36.0,5.0,633.0,49323.0,29.0,0.0,2005,лазарев,"Сергей Лазарев ""Вспоминай"" (Звездный вечер 23 08 2013) LIVE",popsa
21.0,5.0,416.0,43808.0,16.0,0.0,2005,лазарев,"Сергей Лазарев ""Даже если ты уйдешь"" (Звездный вечер 23 08 2013) LIVE",popsa
80.0,34.0,1284.0,114307.0,48.0,0.0,2017,лазарев,"Сергей Лазарев ""Коламбия Пикчерз"" ( ""Универсальный артист"") Жанр: Хип-Хоп, R'n'b",popsa
7.0,3.0,162.0,61396.0,6.0,0.0,3510,лазарев,"Сергей Лазарев ""НАЙДИ МЕНЯ"" на НОВОЙ ВОЛНЕ 2009 SERGEY LAZAREV",popsa
2.0,0.0,91.0,7100.0,2.0,0.0,3250,лазарев,"Сергей Лазарев ""Найди меня""",popsa
8.0,4.0,37.0,11225.0,7.0,0.0,3422,лазарев,"Сергей Лазарев ""Найди меня"" ( Трейлер )",popsa
5.0,1.0,61.0,6117.0,5.0,0.0,3287,лазарев,"Сергей Лазарев ""Найди меня"" (Remix)",popsa
8.0,2.0,150.0,12026.0,8.0,0.0,2873,лазарев,"Сергей Лазарев ""Найди меня"" на Параде Звезд",popsa
30.0,14.0,759.0,63159.0,26.0,0.0,2017,лазарев,"Сергей Лазарев ""Очи черные""( УНИВЕРСАЛЬНЫЙ АРТИСТ) жанр: Песни народов мира",popsa
1088.0,261.0,12602.0,1042812.0,620.0,1.0,953,лазарев,"Сергей Лазарев ""Пусть весь мир подождет"" (русская версия песни ""You Are The only one"")",popsa
414.0,395.0,5866.0,527342.0,238.0,5.0,2017,лазарев,"Сергей Лазарев ""Районы,Кварталы""( УНИВЕРСАЛЬНЫЙ АРТИСТ) Жанр:РОК",popsa
5.0,0.0,247.0,19899.0,5.0,0.0,2005,лазарев,"Сергей Лазарев ""Слезы в моем сердце"" (Звездный вечер 23 08 2013) LIVE",popsa
33.0,23.0,681.0,91017.0,31.0,0.0,2101,лазарев,"Сергей Лазарев ""Слезы в моем сердце""(Ballad version by Chinkong production)",popsa
337.0,74.0,4526.0,156207.0,244.0,0.0,129,лазарев,"Сергей Лазарев ""Холодный Ноябрь"" (AUDIO)",popsa
66.0,50.0,1205.0,123383.0,46.0,1.0,1326,лазарев,"Сергей Лазарев ""Это всё она"" ( FAN LYRIC VIDEO)",popsa
536.0,240.0,8183.0,516226.0,364.0,2.0,637,лазарев,Сергей Лазарев & Дима Билан - Прости меня (Lyric Video),popsa
7269.0,5479.0,97424.0,15717459.0,892.0,25.0,462,лазарев,Сергей Лазарев & Дима Билан - Прости меня (Official video),popsa
31.0,12.0,624.0,85214.0,18.0,0.0,3747,лазарев,"Сергей Лазарев (SERGEY LAZAREV)""Everytime""",popsa
2144.0,939.0,15385.0,1587199.0,917.0,21.0,1082,лазарев,"Сергей Лазарев - ""You are the only one"". Премьера песни",popsa
2255.0,2066.0,46265.0,6962945.0,,,173,лазарев,"Сергей Лазарев - ""Шепотом"" (Official video)",popsa
6.0,23.0,508.0,60702.0,6.0,0.0,1309,лазарев,"Сергей Лазарев - ""Это всё она"" - второй тизер нового клипа",popsa
6144.0,3390.0,87127.0,14163256.0,865.0,10.0,1581,лазарев,Сергей Лазарев - 7 цифр (Official video),popsa
206.0,93.0,2521.0,275824.0,143.0,6.0,1249,лазарев,Сергей Лазарев - 7 цифр. Новая волна 2015.10.11,popsa
2608.0,3255.0,40673.0,6888838.0,861.0,18.0,713,лазарев,Сергей Лазарев - Lucky Stranger (Official video),popsa
281.0,73.0,3422.0,205387.0,175.0,3.0,971,лазарев,Сергей Лазарев - You are the only one. Открытие Славянского базара 14.07.2016,popsa
1812.0,1573.0,38884.0,7887225.0,862.0,8.0,1925,лазарев,Сергей Лазарев - В самое сердце (Official video),popsa
685.0,551.0,18083.0,3212886.0,433.0,3.0,1463,лазарев,Сергей Лазарев - Весна (Official video),popsa
204.0,109.0,3180.0,1393618.0,138.0,3.0,4356,лазарев,Сергей Лазарев - Вспоминай ( Sergey Lazarev ),popsa
139.0,40.0,1948.0,81012.0,107.0,0.0,185,лазарев,Сергей Лазарев - Еще люблю. Новая волна 2018.09 05 Трибьют А-Студио.,popsa
167.0,29.0,2152.0,102823.0,108.0,1.0,180,лазарев,"Сергей Лазарев - Замок из дождя. Новая волна-2018, Трибьют В.Преснякова.",popsa
668.0,673.0,18017.0,3227989.0,,,3811,лазарев,Сергей Лазарев - Зачем придумали любовь ( Sergey Lazarev ),popsa
388.0,78.0,2905.0,111894.0,222.0,1.0,888,лазарев,Сергей Лазарев - Идеальный мир,popsa
6640.0,3381.0,79115.0,10436734.0,811.0,9.0,848,лазарев,Сергей Лазарев - Идеальный мир (Official video),popsa
170.0,61.0,1867.0,149860.0,115.0,1.0,544,лазарев,"Сергей Лазарев - Лаки стрэнджер. Новая волна, 08.09.2017",popsa
89.0,19.0,1160.0,52483.0,61.0,0.0,176,лазарев,"Сергей Лазарев - Пополам. Открытие ""Новой волны-2018""",popsa
169.0,30.0,2285.0,85252.0,113.0,0.0,166,лазарев,Сергей Лазарев - Пусть весь мир подождет | 2018.09.20,popsa
192.0,63.0,2417.0,217745.0,114.0,2.0,958,лазарев,Сергей Лазарев - Пусть весь мир подождёт,popsa
4126.0,2583.0,66190.0,6895318.0,917.0,15.0,393,лазарев,Сергей Лазарев - Сдавайся (Official video),popsa
289.0,91.0,4524.0,329266.0,191.0,2.0,544,лазарев,Сергей Лазарев - Сдавайся. Новая волна 13.09.2017,popsa
115.0,18.0,1217.0,51169.0,67.0,0.0,178,лазарев,"Сергей Лазарев - Сдавайся. Новая волна-2018, Церемония закрытия",popsa
357.0,108.0,5075.0,486446.0,187.0,0.0,544,лазарев,Сергей Лазарев - Сердце в тысячу свечей. Новая волна 12.09.17,popsa
873.0,706.0,11829.0,1022380.0,524.0,6.0,587,лазарев,Сергей Лазарев - Так красиво (Lyric Video),popsa
6152.0,5063.0,108703.0,16498742.0,907.0,28.0,532,лазарев,Сергей Лазарев - Так красиво (Official Video),popsa
325.0,160.0,5544.0,438313.0,228.0,3.0,543,лазарев,"Сергей Лазарев - Так красиво. Новая волна, 14.09.17",popsa
94.0,18.0,1334.0,57486.0,77.0,0.0,178,лазарев,"Сергей Лазарев - Того, кого не стоило бы ждать. Новая волна-2018 Вечер песен Леонида Агутина",popsa
169.0,26.0,2164.0,44625.0,111.0,0.0,66,лазарев,Сергей Лазарев - Шепотом | Большой рождественский концерт с Г.Лепсом 2018.12.26,popsa
135.0,56.0,2287.0,131919.0,95.0,7.0,180,лазарев,"Сергей Лазарев - Шепотом. Новая волна-2018, День премьер.",popsa
18142.0,30891.0,334552.0,130688195.0,906.0,29.0,1304,лазарев,Сергей Лазарев - Это все она (Official video),popsa
87.0,46.0,1449.0,105866.0,63.0,0.0,544,лазарев,Сергей Лазарев - Это все она. Новая волна 10.09.2017,popsa
116.0,20.0,1034.0,23797.0,65.0,0.0,316,лазарев,Сергей Лазарев - подготовка к шоу «N-tour»,popsa
146.0,56.0,1986.0,349157.0,103.0,1.0,3130,лазарев,"Сергей Лазарев 14 лет ""Ты меня на рассвете разбудишь""",popsa
13.0,7.0,184.0,27640.0,11.0,0.0,3106,лазарев,Сергей Лазарев ALARM (LIVE) Sergey Lazarev,popsa
2.0,1.0,46.0,4655.0,,,3037,лазарев,"Сергей Лазарев ALARM МузТв ""Мы умеем зажигать 2010""",popsa
4.0,7.0,125.0,7799.0,4.0,0.0,2565,лазарев,"Сергей Лазарев Big Love Show 2012(Electric,Биение сердца,Moscow-California)",popsa
1.0,0.0,20.0,13204.0,1.0,0.0,4169,лазарев,Сергей Лазарев Live from tour,popsa
,,,19211.0,,,2408,лазарев,"Сергей Лазарев SERGEY LAZAREV "" Вопреки "" (New Wave 2012)",popsa
8.0,3.0,75.0,11720.0,8.0,1.0,3567,лазарев,"Сергей Лазарев SERGEY LAZAREV ""LAZERBOY"" LIVE MUZ-TV AWADS",popsa
,,,11343.0,,,2408,лазарев,"Сергей Лазарев SERGEY LAZAREV ""TAKE IT OFF"" (New Wave 2012)",popsa
9.0,2.0,145.0,46984.0,8.0,0.0,4218,лазарев,"Сергей Лазарев Sergey Lazarev ""Dancing on ice""",popsa
1.0,0.0,30.0,12453.0,1.0,0.0,4169,лазарев,Сергей Лазарев live from novosibirsk. tv show tour,popsa
263.0,70.0,3265.0,122553.0,173.0,1.0,810,лазарев,"Сергей Лазарев | Шоу ""THE BEST"" |100-й концерт тура | Москва | Крокус Сити Холл",popsa
11.0,4.0,132.0,38195.0,9.0,0.0,3513,лазарев,"Сергей Лазарев и Алсу ""The Whole New World""",popsa
12.0,12.0,282.0,36716.0,9.0,1.0,2005,лазарев,"Сергей Лазарев и Анастасия Гребенкина ""Show must go on"" ФИНАЛ ( полет)",popsa
4.0,2.0,125.0,19891.0,3.0,0.0,2005,лазарев,"Сергей Лазарев и Анастасия Гребенкина (шоу ""ТАНЦЫ НА ЛЬДУ"") ФИНАЛ 1 (2006г)",popsa
1.0,2.0,81.0,7051.0,,,2005,лазарев,"Сергей Лазарев и Анастасия Гребенкина (шоу ""ТАНЦЫ НА ЛЬДУ"") выпуск 1 (2006г)",popsa
